para_index,text_word,text_word_id,standoff_word,standoff_word_id,lat,lon
15051,Algeria,w2106271,Algeria,w2106271,28.0000000,3.0000000
15051,Madeira,w2106280,Madeira,w2106280,32.6666700,-16.7500000
15051,America,w2106300,America,w2106300,39.7600000,-98.5000000
15052,Humber,w2106525,Humber,w2106525,52.20475278442225,-2.681854396372271
15052,Ireland,w2106591,Ireland,w2106591,53.0000000,-8.0000000
15052,Russia,w2106703,Russia,w2106703,60.0000000,100.0000000
15052,Madeira,w2106736,Madeira,w2106736,32.6666700,-16.7500000
15052,America,w2106754,America,w2106754,39.7600000,-98.5000000
15052,Carnarvon,w2106895,Carnarvon,w2106895,,
15053,Lanark,w2107022,Lanark,w2107022,55.67215174720484,-3.774416953720247
15053,Humber,w2107057,Humber,w2107057,52.20475278442225,-2.681854396372271
15053,Tyne,w2107065,Tyne,w2107065,,
15053,Ireland,w2107121,Ireland,w2107121,53.0000000,-8.0000000
15053,Europe,w2107166,Europe,w2107166,,
15053,Russia,w2107210,Russia,w2107210,60.0000000,100.0000000
15053,Siberia,w2107228,Siberia,w2107228,,
15053,Humber,w2107392,Humber,w2107392,52.20475278442225,-2.681854396372271
15053,Ireland,w2107458,Ireland,w2107458,53.0000000,-8.0000000
15054,Dumbarton,w2107606,Dumbarton,w2107606,55.94683080679302,-4.564623197845213
15054,Humber,w2107644,Humber,w2107644,52.20475278442225,-2.681854396372271
15054,Ireland,w2107716,Ireland,w2107716,53.0000000,-8.0000000
15054,Europe,w2107758,Europe,w2107758,,
15054,Russia,w2107794,Russia,w2107794,60.0000000,100.0000000
15054,Himalaya,w2107814,Himalaya,w2107814,,
15054,Siberia,w2107824,Siberia,w2107824,,
15055,Humber,w2108048,Humber,w2108048,52.20475278442225,-2.681854396372271
15055,Ireland,w2108092,Ireland,w2108092,53.0000000,-8.0000000
15055,Turkey,w2108173,Turkey,w2108173,39.0000000,35.0000000
15055,Russia,w2108190,Russia,w2108190,60.0000000,100.0000000
15056,Orkney,w2108334,Orkney,w2108334,59.02606301635264,-3.44685481331173
15056,Humber,w2108396,Humber,w2108396,52.20475278442225,-2.681854396372271
15056,Ireland,w2108436,Ireland,w2108436,53.0000000,-8.0000000
15056,Europe,w2108482,Europe,w2108482,,
15056,Russia,w2108545,Russia,w2108545,60.0000000,100.0000000
15056,Siberia,w2108560,Siberia,w2108560,,
15056,Faroe,w2108578,Faroe,w2108578,,
15057,Orkney,w2108701,Orkney,w2108701,59.02606301635264,-3.44685481331173
15057,Tyne,w2108739,Tyne,w2108739,,
15057,Ireland,w2108808,Ireland,w2108808,53.0000000,-8.0000000
15057,Europe,w2108858,Europe,w2108858,,
15057,Russia,w2108894,Russia,w2108894,60.0000000,100.0000000
15057,India,w2108912,India,w2108912,22.0000000,79.0000000
15057,Siberia,w2108919,Siberia,w2108919,,
15057,Iceland,w2108937,Iceland,w2108937,65.0000000,-18.0000000
15057,America,w2108947,America,w2108947,39.7600000,-98.5000000
15058,Humber,w2109159,Humber,w2109159,52.20475278442225,-2.681854396372271
15058,Ireland,w2109215,Ireland,w2109215,53.0000000,-8.0000000
15058,Russia,w2109315,Russia,w2109315,60.0000000,100.0000000
15059,Glamorgan,w2109479,Glamorgan,w2109479,51.44726647368812,-3.404364520194454
15059,Stafford,w2109490,Stafford,w2109490,52.8476481345927,-2.175479424344718
15059,Tyne,w2109563,Tyne,w2109563,,
15059,Ireland,w2109603,Ireland,w2109603,53.0000000,-8.0000000
15059,Europe,w2109642,Europe,w2109642,,
15059,Russia,w2109702,Russia,w2109702,60.0000000,100.0000000
15059,Persia,w2109725,Persia,w2109725,,
15059,Siberia,w2109735,Siberia,w2109735,,
15059,Iceland,w2109760,Iceland,w2109760,65.0000000,-18.0000000
15060,Tyne,w2110039,Tyne,w2110039,,
15060,Humber,w2110058,Humber,w2110058,52.20475278442225,-2.681854396372271
15060,Ireland,w2110100,Ireland,w2110100,53.0000000,-8.0000000
15060,Europe,w2110137,Europe,w2110137,,
15060,Russia,w2110181,Russia,w2110181,60.0000000,100.0000000
15060,Siberia,w2110199,Siberia,w2110199,,
15061,Orkney,w2110355,Orkney,w2110355,59.02606301635264,-3.44685481331173
15061,Tyne,w2110393,Tyne,w2110393,,
15061,Ireland,w2110461,Ireland,w2110461,53.0000000,-8.0000000
15061,Russia,w2110566,Russia,w2110566,60.0000000,100.0000000
15061,America,w2110592,America,w2110592,39.7600000,-98.5000000
15062,Scotland,w2110872,Scotland,w2110872,56.0000000,-4.0000000
15062,Humber,w2110969,Humber,w2110969,52.20475278442225,-2.681854396372271
15062,Ireland,w2111035,Ireland,w2111035,53.0000000,-8.0000000
15062,Russia,w2111138,Russia,w2111138,60.0000000,100.0000000
15062,Siberia,w2111156,Siberia,w2111156,,
15062,Hants,w2111312,Hants,w2111312,,
15062,Glamorgan,w2111326,Glamorgan,w2111326,51.44726647368812,-3.404364520194454
15062,Norfolk,w2111337,Norfolk,w2111337,36.8468100,-76.2852200
15063,Dumbarton,w2111451,Dumbarton,w2111451,55.94683080679302,-4.564623197845213
15063,Humber,w2111502,Humber,w2111502,52.20475278442225,-2.681854396372271
15063,Ireland,w2111548,Ireland,w2111548,53.0000000,-8.0000000
15063,Europe,w2111591,Europe,w2111591,,
15063,Russia,w2111639,Russia,w2111639,60.0000000,100.0000000
15063,India,w2111653,India,w2111653,22.0000000,79.0000000
15063,Siberia,w2111660,Siberia,w2111660,,
15063,America,w2111680,America,w2111680,39.7600000,-98.5000000
15063,Columbia,w2111689,Columbia,w2111689,54.89325066541195,-1.510414148341737
15063,Clackmannan,w2111844,Clackmannan,w2111844,56.10757037294421,-3.747370251501271
15063,Humber,w2111888,Humber,w2111888,52.20475278442225,-2.681854396372271
15063,Cens,w2111918,Cens,w2111918,,
15064,Britain,w2112004,Britain,w2112004,52.18862580436251,-1.833199368773203
15064,Humber,w2112102,Humber,w2112102,52.20475278442225,-2.681854396372271
15064,Ireland,w2112145,Ireland,w2112145,53.0000000,-8.0000000
15064,Europe,w2112183,Europe,w2112183,,
15064,Russia,w2112231,Russia,w2112231,60.0000000,100.0000000
15064,Siberia,w2112260,Siberia,w2112260,,
15064,Algeria,w2112273,Algeria,w2112273,28.0000000,3.0000000
15064,Carnarvon,w2112411,Carnarvon,w2112411,,
15065,Forfar,w2112604,Forfar,w2112604,56.64312941315123,-2.890259748577953
15065,Tyne,w2112627,Tyne,w2112627,,
15065,Ireland,w2112695,Ireland,w2112695,53.0000000,-8.0000000
15065,Russia,w2112797,Russia,w2112797,60.0000000,100.0000000
15065,India,w2112815,India,w2112815,22.0000000,79.0000000
15065,Siberia,w2112822,Siberia,w2112822,,
15065,Algeria,w2112844,Algeria,w2112844,28.0000000,3.0000000
15065,America,w2112854,America,w2112854,39.7600000,-98.5000000
15065,Columbia,w2112863,Columbia,w2112863,54.89325066541195,-1.510414148341737
15066,Orkney,w2113009,Orkney,w2113009,59.02606301635264,-3.44685481331173
15066,Tyne,w2113047,Tyne,w2113047,,
15066,Ireland,w2113117,Ireland,w2113117,53.0000000,-8.0000000
15066,Europe,w2113167,Europe,w2113167,,
15066,Russia,w2113203,Russia,w2113203,60.0000000,100.0000000
15066,India,w2113234,India,w2113234,22.0000000,79.0000000
15066,Siberia,w2113241,Siberia,w2113241,,
15066,Barbary,w2113258,Barbary,w2113258,51.31831624554659,0.8328280141845815
15066,America,w2113286,America,w2113286,39.7600000,-98.5000000
15066,Columbia,w2113295,Columbia,w2113295,54.89325066541195,-1.510414148341737
15067,Devon,w2113435,Devon,w2113435,50.86897811853656,-3.535224306707451
15067,Herts,w2113442,Herts,w2113442,51.99889476232421,-0.07310866044614181
15067,Orkney,w2113450,Orkney,w2113450,59.02606301635264,-3.44685481331173
15067,Ireland,w2113558,Ireland,w2113558,53.0000000,-8.0000000
15067,Europe,w2113601,Europe,w2113601,,
15067,Turkey,w2113634,Turkey,w2113634,39.0000000,35.0000000
15067,Siberia,w2113682,Siberia,w2113682,,
15067,Kamtschatka,w2113691,Kamtschatka,w2113691,,
15067,America,w2113724,America,w2113724,39.7600000,-98.5000000
15067,Columbia,w2113733,Columbia,w2113733,54.89325066541195,-1.510414148341737
15068,Wight,w2113836,Isle of Wight,w2113836,50.67094851134133,-1.326782777125987
15068,Dorset,w2113868,Dorset,w2113868,50.91973788356078,-2.26113601875749
15068,Kent,w2113876,Kent,w2113876,51.19176341402492,0.7393632104701241
15068,Orkney,w2113883,Orkney,w2113883,59.02606301635264,-3.44685481331173
15068,Tyne,w2113943,Tyne,w2113943,,
15068,Ireland,w2113983,Ireland,w2113983,53.0000000,-8.0000000
15068,Europe,w2114028,Europe,w2114028,,
15068,Russia,w2114060,Russia,w2114060,60.0000000,100.0000000
15068,Siberia,w2114091,Siberia,w2114091,,
15068,Iceland,w2114109,Iceland,w2114109,65.0000000,-18.0000000
15068,Labrador,w2114129,Labrador,w2114129,50.52455955558143,-3.503795540695279
15068,Canada,w2114139,Canada,w2114139,60.1086700,-113.6425800
15068,Columbia,w2114147,Columbia,w2114147,54.89325066541195,-1.510414148341737
15068,Gunn,w2114221,Gunn,w2114221,51.08453103898436,-3.950229307888308
15068,Forfar,w2114284,Forfar,w2114284,56.64312941315123,-2.890259748577953
15069,Orkney,w2114449,Orkney,w2114449,59.02606301635264,-3.44685481331173
15069,Tyne,w2114503,Tyne,w2114503,,
