para_index,text_word,text_word_id,standoff_word,standoff_word_id,lat,lon
308,Surrey,w138234,Surrey,w138234,51.26796154447213,-0.3917661744029106
308,Juli,w138398,Juli,w138398,,
311,Vas,w139306,Vas,w139306,47.1666700,16.7500000
318,Wik,w141503,Wik,w141503,,
318,Eboracenfis,w141555,Eboracenfis,w141555,,
319,Abington,w141852,Abington,w141852,52.08345250567641,-0.0949384091676729
319,Blunham,w141884,Blunham,w141884,52.14785546888041,-0.3196962041872087
319,Braintree,w142010,Braintree,w142010,51.92001072656443,0.5768843039196241
320,Arborea,w142313,Arborea,w142313,,
321,co,w142751,co,w142751,39.0002700,-105.5008300
323,Angl,w143679,Angl,w143679,,
323,Folia,w143693,Folia,w143693,,
326,Clufii,w144547,Clufii,w144547,,
326,Folia,w144738,Folia,w144738,,
330,Hanc,w146185,Hanc,w146185,,
331,Pag,w147011,Pag,w147011,,
331,Pag,w147180,Pag,w147180,,
332,Caymanes,w147362,Caymanes,w147362,,
333,Erva,w147848,Erva,w147848,,
333,Rio,w147945,Rio,w147945,54.0651425187421,-4.652701732443851
333,Cobre,w147953,Cobre,w147953,,
333,Caymanes,w147998,Caymanes,w147998,,
335,Radix,w149355,Radix,w149355,,
336,Becabunga,w149477,Becabunga,w149477,,
341,Altdorf,w151586,Altdorf,w151586,,
342,Ledum,w152454,Ledum,w152454,,
343,Linaria,w152903,Linaria,w152903,,
346,Radix,w154273,Radix,w154273,,
346,Radix,w154589,Radix,w154589,,
347,Folia,w154823,Folia,w154823,,
348,Sinapi,w155365,Sinapi,w155365,,
351,Pag,w157429,Pag,w157429,,
352,Clufii,w157615,Clufii,w157615,,
354,Folia,w159013,Folia,w159013,,
355,Urtica,w159177,Urtica,w159177,,
355,Ger,w159190,Ger,w159190,51.76748869992458,-3.979534627659739
355,Urtica,w159298,Urtica,w159298,,
355,Urt,w159389,Urt,w159389,,
355,B,w159511,Lini C. B,w159511,,
355,Yarmouth,w159571,Yarmouth,w159571,52.63454711798332,1.64547218629485
355,Norfolk,w159583,Norfolk,w159583,52.67313251307564,0.9590126339128168
355,Suffolk,w159636,Suffolk,w159636,52.25177687254934,1.048960178917437
358,Ger,w159798,Ger,w159798,51.76748869992458,-3.979534627659739
358,Apud,w159879,Apud,w159879,,
358,London,w159956,London,w159956,51.48819488345327,-0.0873480518664991
358,Dulwich,w160020,Dulwich,w160020,51.43554097786333,-0.06640878247196164
358,London,w160033,London,w160033,51.48819488345327,-0.0873480518664991
358,Gaudet,w160041,Gaudet,w160041,,
362,Folia,w161271,Folia,w161271,,
363,Hanc,w161646,Hanc,w161646,,
364,Valeriana,w161919,Valeriana,w161919,,
364,Virginiana,w162178,Virginiana,w162178,,
371,Oxon,w164657,Oxon,w164657,,
371,Semina,w164859,Semina,w164859,,
373,Folia,w165594,Folia,w165594,,
373,Etruria,w165793,Etruria,w165793,53.024618225009,-2.202719644509991
373,Fragaria,w165831,Fragaria,w165831,,
373,Folia,w165882,Folia,w165882,,
376,Folia,w166824,Folia,w166824,,
377,Boccon,w167204,Boccon,w167204,,
377,Tarif,w167673,Tarif,w167673,,
378,Angl,w168226,Angl,w168226,,
379,Boccon,w168547,Boccon,w168547,,
380,Parad,w168885,Parad,w168885,,
380,Herman,w168897,Herman,w168897,55.42708505607589,-3.241925696406069
382,Radix,w169911,Radix,w169911,,
382,Folia,w169983,Folia,w169983,,
383,Mori,w170635,Mori,w170635,,
383,Fluk,w170783,Fluk,w170783,,
385,Suburbio,w171692,Suburbio,w171692,,
387,Tark,w172539,Tark,w172539,,
387,Herman,w172777,Herman,w172777,55.42708505607589,-3.241925696406069
388,Slon,w173107,Slon,w173107,,
388,Folia,w173382,Folia,w173382,,
389,Jamaie,w173638,Jamaie,w173638,,
390,Herman,w174387,Herman,w174387,55.42708505607589,-3.241925696406069
390,Parad,w174403,Parad,w174403,,
390,Herman,w174533,Herman,w174533,55.42708505607589,-3.241925696406069
390,Folia,w174613,Folia,w174613,,
391,Lin,w174697,Lin,w174697,57.58051379429437,-7.431486660839455
391,Lin,w175007,Lin,w175007,57.58051379429437,-7.431486660839455
391,Hanc,w175097,Hanc,w175097,,
392,Linaria,w175457,Linaria,w175457,,
393,Slon,w175733,Slon,w175733,,
393,Folia,w175841,Folia,w175841,,
393,Linaria,w175907,Linaria,w175907,,
393,Jamaica,w176221,Jamaica,w176221,18.1666700,-77.2500000
394,Semina,w176753,Semina,w176753,,
395,Marilandia,w176935,Marilandia,w176935,,
396,Cathal,w177619,Cathal,w177619,52.1044734711443,-4.242671418382356
396,Tarad,w177692,Tarad,w177692,,
396,Herman,w177704,Herman,w177704,55.42708505607589,-3.241925696406069
397,Folia,w178252,Folia,w178252,,
398,Fluk,w178454,Fluk,w178454,,
400,Virginiana,w179449,Virginiana,w179449,,
401,Urtica,w179952,Urtica,w179952,,
402,Urtica,w180478,Urtica,w180478,,
403,Urtica,w181007,Urtica,w181007,,
404,Urtica,w181533,Urtica,w181533,,
404,Slon,w181603,Slon,w181603,,
404,Jamak,w181618,Jamak,w181618,,
404,Radix,w181652,Radix,w181652,,
405,Urtica,w182065,Urtica,w182065,,
405,Slon,w182119,Slon,w182119,,
405,Jamak,w182130,Jamak,w182130,,
405,Radix,w182160,Radix,w182160,,
406,Urtica,w182591,Urtica,w182591,,
406,Urtica,w182706,Urtica,w182706,,
407,Folia,w183226,Folia,w183226,,
407,Radix,w183483,Radix,w183483,,
408,Vir,w183938,Vir,w183938,,
409,Cluf,w184400,Cluf,w184400,,
409,Lobel,w184455,Lobel,w184455,,
409,Cluf,w184524,Cluf,w184524,,
413,Radix,w185948,Radix,w185948,,
414,Folia,w186570,Folia,w186570,,
415,Folia,w187154,Folia,w187154,,
415,Floris,w187160,Floris,w187160,,
415,Solis,w187167,Solis,w187167,,
415,Valeriana,w187415,Valeriana,w187415,,
415,Dod,w187437,Dod,w187437,55.94407170705405,-2.601967443148802
421,Boi,w189750,Boi,w189750,,
